"RAUM";"DATENQUELLE";"THEMENBEREICH";"MERKMAL";"ZEIT";"WERT";"WERTEEINHEIT"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Gesamt";"2022-04";30,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Hybrid";"2022-04";1,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Elektro";"2022-04";28,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe H2";"2022-04";1,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Gesamt";"2022-05";223,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge SWMS";"2022-05";111,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Sub";"2022-05";112,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Gesamt";"2022-05";30,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Hybrid";"2022-05";1,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Elektro";"2022-05";28,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe H2";"2022-05";1,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Gesamt";"2022-06";223,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge SWMS";"2022-06";111,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Sub";"2022-06";112,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Gesamt";"2022-06";30,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Hybrid";"2022-06";1,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Elektro";"2022-06";28,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe H2";"2022-06";1,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Gesamt";"2022-07";224,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge SWMS";"2022-07";111,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Sub";"2022-07";113,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Gesamt";"2022-07";32,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Hybrid";"2022-07";1,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Elektro";"2022-07";30,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe H2";"2022-07";1,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Gesamt";"2022-08";223,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge SWMS";"2022-08";112,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Sub";"2022-08";111,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Gesamt";"2022-08";33,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Hybrid";"2022-08";1,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Elektro";"2022-08";31,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe H2";"2022-08";1,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Gesamt";"2022-09";228,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge SWMS";"2022-09";118,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Sub";"2022-09";110,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Gesamt";"2022-09";38,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Hybrid";"2022-09";0,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Elektro";"2022-09";38,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe H2";"2022-09";0,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Gesamt";"2022-10";228,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge SWMS";"2022-10";118,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Sub";"2022-10";110,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Gesamt";"2022-10";38,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Hybrid";"2022-10";0,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Elektro";"2022-10";38,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe H2";"2022-10";0,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Gesamt";"2022-11";227,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge SWMS";"2022-11";117,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Sub";"2022-11";110,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Gesamt";"2022-11";38,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Hybrid";"2022-11";0,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Elektro";"2022-11";38,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe H2";"2022-11";0,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Gesamt";"2022-12";227,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge SWMS";"2022-12";117,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Sub";"2022-12";110,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Gesamt";"2022-12";38,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Hybrid";"2022-12";0,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Elektro";"2022-12";38,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe H2";"2022-12";0,00;"Anzahl"
"Münster, Gesamtstadt";"Stadt Münster - Amt für Mobilität und Tiefbau";8;"Stadtradeln Stadt Münster";"2023";2223048,00;"km"
"Münster, Gesamtstadt";"AWM - Abfallwirtschaftsbetriebe Münster";17;"AWM Fahrzeuge - Elektroantrieb";"2023";35,00;"Anzahl"
"Münster, Gesamtstadt";"AWM - Abfallwirtschaftsbetriebe Münster";17;"AWM Fahrzeuge - Dieselantrieb";"2023";214,00;"Anzahl"
"Münster, Gesamtstadt";"AWM - Abfallwirtschaftsbetriebe Münster";17;"AWM Fahrzeuge - Erdgasantrieb";"2023";1,00;"Anzahl"
"Stadt Münster - PV Anlage Bürgerhaus Kinderhaus (417) Inbetriebnahme: 01.01.2023";"Stadt Münster - Amt für Immobilienmanagement";15;"Leistung ab Jahr";"2023";5,00;"kWp"
"Stadt Münster - PV Anlage Bodelschwingschule (317) Inbetriebnahme: 04.01.2023";"Stadt Münster - Amt für Immobilienmanagement";15;"Leistung ab Jahr";"2023";61,05;"kWp"
"Stadt Münster - PV Anlage SZ Kinderhaus (786) Inbetriebnahme: 21.02.2023";"Stadt Münster - Amt für Immobilienmanagement";15;"Leistung ab Jahr";"2023";96,20;"kWp"
"Stadt Münster - PV Anlage Erna de Vries (708) Inbetriebnahme: 28.02.2023";"Stadt Münster - Amt für Immobilienmanagement";15;"Leistung ab Jahr";"2023";57,80;"kWp"
"Stadt Münster";"Stadt Münster - Amt für Immobilienmanagement";15;"Leistung aller Anlagen (Summe)";"2023";573,93;"kWp"
"Stadt Münster";"Stadt Münster - Amt für Immobilienmanagement";15;"Anzahl aller PV-Anlagen";"2023";18,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Gesamt";"2023-01";224,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge SWMS";"2023-01";114,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Sub";"2023-01";110,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Gesamt";"2023-01";38,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Hybrid";"2023-01";0,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Elektro";"2023-01";38,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe H2";"2023-01";0,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Gesamt";"2023-02";219,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge SWMS";"2023-02";109,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Sub";"2023-02";110,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Gesamt";"2023-02";38,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Hybrid";"2023-02";0,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Elektro";"2023-02";38,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe H2";"2023-02";0,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Gesamt";"2023-03";218,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge SWMS";"2023-03";108,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Sub";"2023-03";110,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Gesamt";"2023-03";38,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Hybrid";"2023-03";0,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Elektro";"2023-03";38,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe H2";"2023-03";0,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Gesamt";"2023-04";215,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge SWMS";"2023-04";107,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Sub";"2023-04";108,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Gesamt";"2023-04";38,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Hybrid";"2023-04";0,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Elektro";"2023-04";38,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe H2";"2023-04";0,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Gesamt";"2023-05";216,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge SWMS";"2023-05";108,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Sub";"2023-05";108,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Gesamt";"2023-05";39,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Hybrid";"2023-05";0,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Elektro";"2023-05";39,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe H2";"2023-05";0,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Gesamt";"2023-06";220,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge SWMS";"2023-06";112,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Sub";"2023-06";108,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Gesamt";"2023-06";43,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Hybrid";"2023-06";0,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Elektro";"2023-06";43,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe H2";"2023-06";0,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Gesamt";"2023-07";219,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge SWMS";"2023-07";111,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Sub";"2023-07";108,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Gesamt";"2023-07";42,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Hybrid";"2023-07";0,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Elektro";"2023-07";42,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe H2";"2023-07";0,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Gesamt";"2023-08";217,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge SWMS";"2023-08";109,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Sub";"2023-08";108,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Gesamt";"2023-08";42,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Hybrid";"2023-08";0,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Elektro";"2023-08";42,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe H2";"2023-08";0,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Gesamt";"2023-09";217,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge SWMS";"2023-09";109,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Sub";"2023-09";108,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Gesamt";"2023-09";42,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Hybrid";"2023-09";0,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Elektro";"2023-09";42,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe H2";"2023-09";0,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Gesamt";"2023-10";210,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge SWMS";"2023-10";102,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Sub";"2023-10";108,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Gesamt";"2023-10";41,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Hybrid";"2023-10";0,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Elektro";"2023-10";41,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe H2";"2023-10";0,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Gesamt";"2023-11";224,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge SWMS";"2023-11";116,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Sub";"2023-11";108,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Gesamt";"2023-11";55,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Hybrid";"2023-11";0,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Elektro";"2023-11";55,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe H2";"2023-11";0,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Gesamt";"2023-12";232,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge SWMS";"2023-12";125,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Sub";"2023-12";107,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Gesamt";"2023-12";73,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Hybrid";"2023-12";0,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe Elektro";"2023-12";73,00;"Anzahl"
"Münster, Gesamtstadt";"Stadtwerke Münster";3;"Fahrzeuge Alternative Antriebe H2";"2023-12";0,00;"Anzahl"
"Münster, Gesamtstadt";"Stadt Münster - Amt für Mobilität und Tiefbau";8;"Stadtradeln Stadt Münster";"2024";2271849,00;"km"
"Stadt Münster";"Stadt Münster - Amt für Immobilienmanagement";15;"Leistung aller Anlagen (Summe)";"2024";949,91;"kWp"
"Stadt Münster";"Stadt Münster - Amt für Immobilienmanagement";15;"Anzahl aller PV-Anlagen";"2024";26,00;"Anzahl"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";9;"CO2-Emissionen - Gesamt (Zielwert)";"2030";130910,00;"t"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";12;"Endenergieverbrauch nach Sektoren - Gesamt (Zielwert)";"2030";2019,00;"GWh"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";12;"Endenergieverbrauch nach Sektoren - Gewerbe + Sonstiges (Zielwert)";"2030";576,00;"GWh"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";12;"Endenergieverbrauch nach Sektoren - Industrie (Zielwert)";"2030";196,00;"GWh"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";12;"Endenergieverbrauch nach Sektoren - Private Haushalte (Zielwert)";"2030";623,00;"GWh"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";12;"Endenergieverbrauch nach Sektoren - Verkehr (Zielwert)";"2030";624,00;"GWh"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";9;"CO2-Emissionen - Private Haushalt (Zielwert)";"2030";40857,00;"t"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";9;"CO2-Emissionen - Gewerbe + Sonstiges (Zielwert)";"2030";42319,00;"t"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";9;"CO2-Emissionen - Industrie (Zielwert)";"2030";14697,00;"t"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";9;"CO2-Emissionen - Verkehr (Zielwert)";"2030";33037,00;"t"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";10;"CO2-Emissionen Anwendung - Gesamt (Zielwert)";"2030";131,00;"kt"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";10;"CO2-Emissionen Anwendung - Gesamt prozentuale Änderung zu 1990 (Zielwert)";"2030";-95,00;"%"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";10;"CO2-Emissionen Anwendung - Verkehr (Zielwert)";"2030";33,00;"kt"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";10;"CO2-Emissionen Anwendung - Wärme (Zielwert)";"2030";56,00;"kt"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";10;"CO2-Emissionen Anwendung - Strom (Zielwert)";"2030";42,00;"kt"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";11;"CO2-Emissionen - EE Wärme";"2022";0,09;"Anteil"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";11;"CO2-Emissionen - Erdgas";"2022";23,06;"Anteil"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";11;"CO2-Emissionen - Fernwärme";"2023";5,57;"Anteil"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";9;"CO2-Emissionen - Gesamt";"2022";1788091,78;"t"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";11;"CO2-Emissionen - Gewerbe + Sonstige - Anteil";"2022";32,65;"%"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";11;"CO2-Emissionen - Gewerbe + Sonstige - EE Wärme";"2022";431,60;"t"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";11;"CO2-Emissionen - Gewerbe + Sonstige - Erdgas";"2022";107173,99;"t"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";11;"CO2-Emissionen - Gewerbe + Sonstige - Fernwärme";"2022";88289,47;"t"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";11;"CO2-Emissionen - Gewerbe + Sonstige - Heizöl";"2022";34814,64;"t"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";11;"CO2-Emissionen - Gewerbe + Sonstige - Kraftstoffmix Verkehr";"2022";0,00;"t"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";11;"CO2-Emissionen - Gewerbe + Sonstige - Strom";"2022";353237,27;"t"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";11;"CO2-Emissionen - Gewerbe + Sonstige - Summe";"2022";583946,99;"t"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";9;"CO2-Emissionen - Gewerbe + Sonstiges";"2022";583946,99;"t"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";11;"CO2-Emissionen - Heizöl";"2022";7,43;"Anteil"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";9;"CO2-Emissionen - Industrie";"2022";156246,55;"t"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";11;"CO2-Emissionen - Industrie - Anteil";"2022";8,73;"%"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";11;"CO2-Emissionen - Industrie - EE Wärme";"2022";0,00;"t"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";11;"CO2-Emissionen - Industrie - Erdgas";"2022";83192,59;"t"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";11;"CO2-Emissionen - Industrie - Fernwärme";"2022";0,00;"t"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";11;"CO2-Emissionen - Industrie - Heizöl";"2022";1687,60;"t"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";11;"CO2-Emissionen - Industrie - Kraftstoffmix Verkehr";"2022";0,00;"t"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";11;"CO2-Emissionen - Industrie - Strom";"2022";71366,34;"t"
