DATEINAME;RAUM;QUELLE_INSTITUTION;THEMENBEREICH;MERKMAL;ZEIT;WERT;WERTEEINHEIT
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - BHKW (Erdgas);2005;3546,61;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - BHKW (Biomethan);2005;0,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Klär-Deponiegas;2005;11850,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Biogas;2005;0,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - PV;2005;2102,41;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Windkraft;2005;20052,50;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Wasserkraft;2005;211,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - reg. Bezug (Bundesmix);2005;1129145,30;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Stromverbrauch ges.;2005;1341607,83;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Anteil EE (%);2005;2,55;%
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - GUD (Erdgas);2010;465542,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - BHKW (Erdgas);2010;3331,73;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - BHKW (Biomethan);2010;0,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Klär-Deponiegas;2010;11850,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Biogas;2010;13639,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - PV;2010;12055,93;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Windkraft;2010;15278,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Wasserkraft;2010;426,25;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - reg. Bezug (Bundesmix);2010;898175,41;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Stromverbrauch ges.;2010;1420298,33;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Anteil EE (%);2010;3,74;%
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - GUD (Erdgas);2015;286197,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - BHKW (Erdgas);2015;5161,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - BHKW (Biomethan);2015;14816,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Klär-Deponiegas;2015;12290,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Biogas;2015;44952,20;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - PV;2015;35756,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Windkraft;2015;34406,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Wasserkraft;2015;436,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - reg. Bezug (Bundesmix);2015;886823,56;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Stromverbrauch ges.;2015;1320837,76;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Anteil EE (%);2015;10,80;%
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - GUD (Erdgas);2016;402175,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - BHKW (Erdgas);2016;1263,85;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - BHKW (Biomethan);2016;23218,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Klär-Deponiegas;2016;15708,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Biogas;2016;44952,20;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - PV;2016;37384,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Windkraft;2016;34457,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Wasserkraft;2016;436,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - reg. Bezug (Bundesmix);2016;749075,81;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Stromverbrauch ges.;2016;1308669,86;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Anteil EE (%);2016;11,93;%
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - GUD (Erdgas);2017;402360,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - BHKW (Erdgas);2017;4989,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - BHKW (Biomethan);2017;12059,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Klär-Deponiegas;2017;15246,58;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Biogas;2017;44952,20;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - PV;2017;39097,68;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Windkraft;2017;55059,84;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Wasserkraft;2017;436,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - reg. Bezug (Bundesmix);2017;744982,57;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Stromverbrauch ges.;2017;1319182,88;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Anteil EE (%);2017;12,64;%
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - GUD (Erdgas);2018;353635,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - BHKW (Erdgas);2018;8842,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - BHKW (Biomethan);2018;20490,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Klär-Deponiegas;2018;15306,54;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Biogas;2018;44952,20;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - PV;2018;42918,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Windkraft;2018;60546,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Wasserkraft;2018;436,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - reg. Bezug (Bundesmix);2018;750386,54;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Stromverbrauch ges.;2018;1297512,29;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Anteil EE (%);2018;14,23;%
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - GUD (Erdgas);2019;426182,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - BHKW (Erdgas);2019;8776,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - BHKW (Biomethan);2019;17479,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Klär-Deponiegas;2019;15201,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Biogas;2019;44952,20;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - PV;2019;47745,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Windkraft;2019;60546,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Wasserkraft;2019;436,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - reg. Bezug (Bundesmix);2019;646989,90;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Stromverbrauch ges.;2019;1268307,10;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Anteil EE (%);2019;14,69;%
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - GUD (Erdgas);2020;315826,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - BHKW (Erdgas);2020;9525,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - BHKW (Biomethan);2020;18767,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Klär-Deponiegas;2020;15300,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Biogas;2020;44952,20;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - PV;2020;53858,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Windkraft;2020;60546,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Wasserkraft;2020;436,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - reg. Bezug (Bundesmix);2020;713954,35;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Stromverbrauch ges.;2020;1233164,55;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Anteil EE (%);2020;15,72;%
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - GUD (Erdgas);2021;344366,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - BHKW (Erdgas);2021;9525,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - BHKW (Biomethan);2021;19286,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Klär-Deponiegas;2021;14524,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Biogas;2021;44952,20;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - PV;2021;62137,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Windkraft;2021;78103,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Wasserkraft;2021;185,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - reg. Bezug (Bundesmix);2021;653884,58;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Stromverbrauch ges.;2021;1226962,78;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Anteil EE (%);2021;17,86;%
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - GUD (Erdgas);2022;250914,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - BHKW (Erdgas);2022;16738,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - BHKW (Biomethan);2022;7576,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Klär-Deponiegas;2022;13939,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Biogas;2022;47661,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - PV;2022;70807,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Windkraft;2022;78103,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Wasserkraft;2022;185,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - reg. Bezug (Bundesmix);2022;788381,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Stromverbrauch ges.;2022;1274303,00;MWh
verbrauch-erzeugung-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;13;Stromerzeugung/-bereitstellung nach Energieträgern - Anteil EE (%);2022;17,12;%
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - GUD (Erdgas);2000;164469,79;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - BHKW (Erdgas);2000;813,43;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - BHKW (Biomethan);2000;0,00;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - Klär-Deponiegas;2000;592,50;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - Biogas;2000;0,00;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - PV;2000;61,92;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern (t) - Windkraft;2000;1,19;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - Wasserkraft;2000;0,72;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - reg. Bezug (Bundesmix);2000;670001,45;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - Emissionen ges.;2000;835941,02;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - Anteil EE an Gesamtemissionen (%);2000;0,07;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - GUD (Erdgas);2005;180937,49;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - BHKW (Erdgas);2005;979,24;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - BHKW (Biomethan);2005;0,00;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - Klär-Deponiegas;2005;592,50;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - Biogas;2005;0,00;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - PV;2005;271,21;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern (t) - Windkraft;2005;380,99;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - Wasserkraft;2005;0,63;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - reg. Bezug (Bundesmix);2005;792660,00;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - Emissionen ges.;2005;975822,08;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - Anteil EE an Gesamtemissionen (%);2005;0,12;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - GUD (Erdgas);2010;257801,89;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - BHKW (Erdgas);2010;1023,63;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - BHKW (Biomethan);2010;0,00;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - Klär-Deponiegas;2010;592,50;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - Biogas;2010;1773,07;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - PV;2010;759,52;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern (t) - Windkraft;2010;168,05;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - Wasserkraft;2010;1,27;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - reg. Bezug (Bundesmix);2010;551479,70;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - Emissionen ges.;2010;813599,66;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - Anteil EE an Gesamtemissionen (%);2010;0,40;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - GUD (Erdgas);2015;177855,56;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - BHKW (Erdgas);2015;1281,07;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - BHKW (Biomethan);2015;1214,91;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - Klär-Deponiegas;2015;614,50;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - Biogas;2015;5843,78;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - PV;2015;1430,24;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern (t) - Windkraft;2015;344,06;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - Wasserkraft;2015;1,30;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - reg. Bezug (Bundesmix);2015;532094,13;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - Emissionen ges.;2015;720679,58;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - Anteil EE an Gesamtemissionen (%);2015;1,14;t
emissionen-strom;Münster, Gesamtstadt;Stadt Münster - Stabsstelle Klima;14;Strom-Emissionen nach Energieträgern - GUD (Erdgas);2016;230045,44;t
